,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
425,0.593,0.918,9,-2.985,1,0.0671,0.00413,0.0,0.387,0.872,123.941,audio_features,3lg4wfPFpFLapRp2SiQQGd,spotify:track:3lg4wfPFpFLapRp2SiQQGd,https://api.spotify.com/v1/tracks/3lg4wfPFpFLapRp2SiQQGd,https://api.spotify.com/v1/audio-analysis/3lg4wfPFpFLapRp2SiQQGd,182893,4
426,0.607,0.912,8,-3.449,1,0.0611,0.124,0.0,0.332,0.722,134.944,audio_features,200x8ONbPfFzByUr3fVz46,spotify:track:200x8ONbPfFzByUr3fVz46,https://api.spotify.com/v1/tracks/200x8ONbPfFzByUr3fVz46,https://api.spotify.com/v1/audio-analysis/200x8ONbPfFzByUr3fVz46,206107,4
427,0.699,0.642,11,-5.246,1,0.0319,0.376,0.0,0.0848,0.796,94.974,audio_features,4KOEQ1VPa1Ri5PWT1h84jt,spotify:track:4KOEQ1VPa1Ri5PWT1h84jt,https://api.spotify.com/v1/tracks/4KOEQ1VPa1Ri5PWT1h84jt,https://api.spotify.com/v1/audio-analysis/4KOEQ1VPa1Ri5PWT1h84jt,156200,4
428,0.733,0.851,8,-5.715,1,0.0439,0.28,0.0,0.295,0.889,119.986,audio_features,0ELJDwu2zTOFb2h4K1qaOE,spotify:track:0ELJDwu2zTOFb2h4K1qaOE,https://api.spotify.com/v1/tracks/0ELJDwu2zTOFb2h4K1qaOE,https://api.spotify.com/v1/audio-analysis/0ELJDwu2zTOFb2h4K1qaOE,161067,4
429,0.661,0.707,7,-7.19,1,0.0285,0.628,1.85e-06,0.0852,0.385,105.917,audio_features,2hNQDbZcN3vqRAuwiz7poI,spotify:track:2hNQDbZcN3vqRAuwiz7poI,https://api.spotify.com/v1/tracks/2hNQDbZcN3vqRAuwiz7poI,https://api.spotify.com/v1/audio-analysis/2hNQDbZcN3vqRAuwiz7poI,172853,4
430,0.476,0.864,11,-4.025,1,0.0946,0.156,0.0,0.0982,0.53,180.316,audio_features,1BVzLiBS3MWmXzqcxBFJDt,spotify:track:1BVzLiBS3MWmXzqcxBFJDt,https://api.spotify.com/v1/tracks/1BVzLiBS3MWmXzqcxBFJDt,https://api.spotify.com/v1/audio-analysis/1BVzLiBS3MWmXzqcxBFJDt,179187,4
431,0.592,0.891,10,-3.144,1,0.0512,0.0267,0.0,0.352,0.674,99.983,audio_features,3dCZm5HrG0jIXAHfNkg2H0,spotify:track:3dCZm5HrG0jIXAHfNkg2H0,https://api.spotify.com/v1/tracks/3dCZm5HrG0jIXAHfNkg2H0,https://api.spotify.com/v1/audio-analysis/3dCZm5HrG0jIXAHfNkg2H0,174255,4
432,0.491,0.907,7,-3.594,1,0.0481,0.0491,0.0,0.242,0.631,199.943,audio_features,4LiMQ6G9n84rDUBs9wtwz6,spotify:track:4LiMQ6G9n84rDUBs9wtwz6,https://api.spotify.com/v1/tracks/4LiMQ6G9n84rDUBs9wtwz6,https://api.spotify.com/v1/audio-analysis/4LiMQ6G9n84rDUBs9wtwz6,182667,4
433,0.523,0.837,7,-4.494,1,0.0335,0.301,0.0,0.172,0.523,82.006,audio_features,6MBUUSIWCzaXW4q58Ktrv9,spotify:track:6MBUUSIWCzaXW4q58Ktrv9,https://api.spotify.com/v1/tracks/6MBUUSIWCzaXW4q58Ktrv9,https://api.spotify.com/v1/audio-analysis/6MBUUSIWCzaXW4q58Ktrv9,193929,4
434,0.686,0.733,2,-6.483,1,0.0401,0.111,0.0,0.153,0.7,124.882,audio_features,6vjZxvzdAeHp7jv3R398Xm,spotify:track:6vjZxvzdAeHp7jv3R398Xm,https://api.spotify.com/v1/tracks/6vjZxvzdAeHp7jv3R398Xm,https://api.spotify.com/v1/audio-analysis/6vjZxvzdAeHp7jv3R398Xm,186800,4
435,0.549,0.608,5,-8.253,1,0.0481,0.682,0.0,0.0966,0.399,78.534,audio_features,39OclE5hZematADrdfaWvE,spotify:track:39OclE5hZematADrdfaWvE,https://api.spotify.com/v1/tracks/39OclE5hZematADrdfaWvE,https://api.spotify.com/v1/audio-analysis/39OclE5hZematADrdfaWvE,175227,4
436,0.586,0.559,4,-6.725,1,0.05,0.639,0.0,0.0872,0.437,177.945,audio_features,69AIpwGNLxr4qS1X5ynx60,spotify:track:69AIpwGNLxr4qS1X5ynx60,https://api.spotify.com/v1/tracks/69AIpwGNLxr4qS1X5ynx60,https://api.spotify.com/v1/audio-analysis/69AIpwGNLxr4qS1X5ynx60,167480,4
437,0.795,0.433,4,-8.927,1,0.0324,0.0853,0.000284,0.0762,0.6,108.947,audio_features,7h2yhVxcZOGyQdOwD4Hu8J,spotify:track:7h2yhVxcZOGyQdOwD4Hu8J,https://api.spotify.com/v1/tracks/7h2yhVxcZOGyQdOwD4Hu8J,https://api.spotify.com/v1/audio-analysis/7h2yhVxcZOGyQdOwD4Hu8J,258013,4
438,0.268,0.459,7,-6.948,0,0.0346,0.378,0.0,0.119,0.172,64.223,audio_features,7ccI9cStQbQdystvc6TvxD,spotify:track:7ccI9cStQbQdystvc6TvxD,https://api.spotify.com/v1/tracks/7ccI9cStQbQdystvc6TvxD,https://api.spotify.com/v1/audio-analysis/7ccI9cStQbQdystvc6TvxD,179200,4
439,0.497,0.693,8,-7.024,1,0.0565,0.19,0.0,0.215,0.358,111.539,audio_features,6cFZ4PLC19taNlpl9pbGMf,spotify:track:6cFZ4PLC19taNlpl9pbGMf,https://api.spotify.com/v1/tracks/6cFZ4PLC19taNlpl9pbGMf,https://api.spotify.com/v1/audio-analysis/6cFZ4PLC19taNlpl9pbGMf,296493,3
440,0.535,0.65,10,-6.328,1,0.0554,0.379,0.0,0.14,0.61,117.188,audio_features,7GqWnsKhMtEW0nzki5o0d8,spotify:track:7GqWnsKhMtEW0nzki5o0d8,https://api.spotify.com/v1/tracks/7GqWnsKhMtEW0nzki5o0d8,https://api.spotify.com/v1/audio-analysis/7GqWnsKhMtEW0nzki5o0d8,179600,4
441,0.599,0.762,0,-6.887,1,0.0423,0.714,4.43e-06,0.35,0.715,76.961,audio_features,35ItUJlMtjOQW3SSiTCrrw,spotify:track:35ItUJlMtjOQW3SSiTCrrw,https://api.spotify.com/v1/tracks/35ItUJlMtjOQW3SSiTCrrw,https://api.spotify.com/v1/audio-analysis/35ItUJlMtjOQW3SSiTCrrw,163373,4
442,0.693,0.497,2,-7.316,1,0.119,0.679,0.0,0.258,0.473,81.308,audio_features,54flyrjcdnQdco7300avMJ,spotify:track:54flyrjcdnQdco7300avMJ,https://api.spotify.com/v1/tracks/54flyrjcdnQdco7300avMJ,https://api.spotify.com/v1/audio-analysis/54flyrjcdnQdco7300avMJ,122067,4
443,0.671,0.711,2,-7.813,1,0.0478,0.422,0.0,0.104,0.466,113.809,audio_features,11IzgLRXV7Cgek3tEgGgjw,spotify:track:11IzgLRXV7Cgek3tEgGgjw,https://api.spotify.com/v1/tracks/11IzgLRXV7Cgek3tEgGgjw,https://api.spotify.com/v1/audio-analysis/11IzgLRXV7Cgek3tEgGgjw,248440,4
444,0.933,0.528,5,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,audio_features,57JVGBtBLCfHw2muk5416J,spotify:track:57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/tracks/57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/audio-analysis/57JVGBtBLCfHw2muk5416J,214653,4
445,0.563,0.865,5,-5.277,1,0.16,0.0472,0.000191,0.77,0.601,156.271,audio_features,7hQJA50XrCWABAu5v6QZ4i,spotify:track:7hQJA50XrCWABAu5v6QZ4i,https://api.spotify.com/v1/tracks/7hQJA50XrCWABAu5v6QZ4i,https://api.spotify.com/v1/audio-analysis/7hQJA50XrCWABAu5v6QZ4i,209413,4
446,0.392,0.402,0,-9.961,0,0.0536,0.288,0.0,0.243,0.228,143.883,audio_features,7tFiyTwD0nx5a1eklYtX2J,spotify:track:7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/tracks/7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/audio-analysis/7tFiyTwD0nx5a1eklYtX2J,354320,4
447,0.392,0.402,0,-9.961,0,0.0536,0.288,0.0,0.243,0.228,143.883,audio_features,7tFiyTwD0nx5a1eklYtX2J,spotify:track:7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/tracks/7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/audio-analysis/7tFiyTwD0nx5a1eklYtX2J,354320,4
448,0.703,0.215,2,-23.03,1,0.0892,0.728,1.23e-06,0.13,0.522,100.874,audio_features,6UCFZ9ZOFRxK8oak7MdPZu,spotify:track:6UCFZ9ZOFRxK8oak7MdPZu,https://api.spotify.com/v1/tracks/6UCFZ9ZOFRxK8oak7MdPZu,https://api.spotify.com/v1/audio-analysis/6UCFZ9ZOFRxK8oak7MdPZu,25987,3
449,0.647,0.487,11,-10.119,0,0.0689,0.00101,0.285,0.138,0.222,123.444,audio_features,5aHHf6jrqDRb1fcBmue2kn,spotify:track:5aHHf6jrqDRb1fcBmue2kn,https://api.spotify.com/v1/tracks/5aHHf6jrqDRb1fcBmue2kn,https://api.spotify.com/v1/audio-analysis/5aHHf6jrqDRb1fcBmue2kn,141613,1
450,0.543,0.458,0,-8.976,1,0.0274,0.226,0.00663,0.298,0.704,84.319,audio_features,5eZrW59C3UgBhkqNlowEID,spotify:track:5eZrW59C3UgBhkqNlowEID,https://api.spotify.com/v1/tracks/5eZrW59C3UgBhkqNlowEID,https://api.spotify.com/v1/audio-analysis/5eZrW59C3UgBhkqNlowEID,96467,4
451,0.419,0.152,0,-12.126,1,0.0277,0.326,0.0034,0.113,0.239,80.608,audio_features,01SfTM5nfCou5gQL70r6gs,spotify:track:01SfTM5nfCou5gQL70r6gs,https://api.spotify.com/v1/tracks/01SfTM5nfCou5gQL70r6gs,https://api.spotify.com/v1/audio-analysis/01SfTM5nfCou5gQL70r6gs,91760,4
452,0.53,0.72,2,-8.793,1,0.0338,0.00376,3.38e-05,0.314,0.69,80.652,audio_features,2jtUGFsqanQ82zqDlhiKIp,spotify:track:2jtUGFsqanQ82zqDlhiKIp,https://api.spotify.com/v1/tracks/2jtUGFsqanQ82zqDlhiKIp,https://api.spotify.com/v1/audio-analysis/2jtUGFsqanQ82zqDlhiKIp,118627,4
453,0.474,0.939,11,-8.884,0,0.199,0.00472,0.674,0.19,0.499,166.829,audio_features,1FTCA6wQwulQFokDddKE68,spotify:track:1FTCA6wQwulQFokDddKE68,https://api.spotify.com/v1/tracks/1FTCA6wQwulQFokDddKE68,https://api.spotify.com/v1/audio-analysis/1FTCA6wQwulQFokDddKE68,72640,4
454,0.676,0.596,4,-9.107,1,0.0272,0.0699,1.96e-05,0.351,0.97,100.687,audio_features,4JOyMhad5dD81uGYLGgKrS,spotify:track:4JOyMhad5dD81uGYLGgKrS,https://api.spotify.com/v1/tracks/4JOyMhad5dD81uGYLGgKrS,https://api.spotify.com/v1/audio-analysis/4JOyMhad5dD81uGYLGgKrS,66533,4
455,0.483,0.177,2,-17.629,1,0.0277,0.284,0.499,0.116,0.192,74.994,audio_features,4nwKdZID1ht0lDBJ5h2p87,spotify:track:4nwKdZID1ht0lDBJ5h2p87,https://api.spotify.com/v1/tracks/4nwKdZID1ht0lDBJ5h2p87,https://api.spotify.com/v1/audio-analysis/4nwKdZID1ht0lDBJ5h2p87,146267,4
456,0.335,0.416,0,-11.051,1,0.0348,0.345,0.136,0.116,0.223,174.464,audio_features,1jOLTO379yIu9aMnCkpMQl,spotify:track:1jOLTO379yIu9aMnCkpMQl,https://api.spotify.com/v1/tracks/1jOLTO379yIu9aMnCkpMQl,https://api.spotify.com/v1/audio-analysis/1jOLTO379yIu9aMnCkpMQl,242973,3
457,0.328,0.249,2,-11.777,1,0.0272,0.754,5.77e-06,0.134,0.162,81.257,audio_features,1rxoyGj1QuPoVi8fOft1Kt,spotify:track:1rxoyGj1QuPoVi8fOft1Kt,https://api.spotify.com/v1/tracks/1rxoyGj1QuPoVi8fOft1Kt,https://api.spotify.com/v1/audio-analysis/1rxoyGj1QuPoVi8fOft1Kt,165667,4
458,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,audio_features,6dGnYIeXmHdcikdzNNDMm2,spotify:track:6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/tracks/6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/audio-analysis/6dGnYIeXmHdcikdzNNDMm2,185733,4
459,0.37,0.515,2,-9.487,0,0.0321,0.0233,0.205,0.0966,0.42,115.732,audio_features,3Z25k4ZF6QENy2d9YatsM5,spotify:track:3Z25k4ZF6QENy2d9YatsM5,https://api.spotify.com/v1/tracks/3Z25k4ZF6QENy2d9YatsM5,https://api.spotify.com/v1/audio-analysis/3Z25k4ZF6QENy2d9YatsM5,467320,4
460,0.626,0.512,1,-9.15,0,0.0247,0.155,4.65e-05,0.215,0.73,92.225,audio_features,0suLngfo7rJoetk7Ub6N8l,spotify:track:0suLngfo7rJoetk7Ub6N8l,https://api.spotify.com/v1/tracks/0suLngfo7rJoetk7Ub6N8l,https://api.spotify.com/v1/audio-analysis/0suLngfo7rJoetk7Ub6N8l,170720,4
461,0.422,0.656,4,-8.412,1,0.0397,0.0126,0.0279,0.268,0.549,173.93,audio_features,2mxByJWOajjiVsLWjNXvDJ,spotify:track:2mxByJWOajjiVsLWjNXvDJ,https://api.spotify.com/v1/tracks/2mxByJWOajjiVsLWjNXvDJ,https://api.spotify.com/v1/audio-analysis/2mxByJWOajjiVsLWjNXvDJ,207240,3
462,0.764,0.426,2,-11.045,1,0.0405,0.629,0.000119,0.132,0.726,131.12,audio_features,2S8xyNRJX1XQdo3qnTuovI,spotify:track:2S8xyNRJX1XQdo3qnTuovI,https://api.spotify.com/v1/tracks/2S8xyNRJX1XQdo3qnTuovI,https://api.spotify.com/v1/audio-analysis/2S8xyNRJX1XQdo3qnTuovI,207920,4
463,0.396,0.338,0,-10.872,1,0.0304,0.198,2.62e-06,0.138,0.377,133.522,audio_features,0pNeVovbiZHkulpGeOx1Gj,spotify:track:0pNeVovbiZHkulpGeOx1Gj,https://api.spotify.com/v1/tracks/0pNeVovbiZHkulpGeOx1Gj,https://api.spotify.com/v1/audio-analysis/0pNeVovbiZHkulpGeOx1Gj,182293,4
464,0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,audio_features,2EqlS6tkEnglzr7tkKAAYD,spotify:track:2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/tracks/2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/audio-analysis/2EqlS6tkEnglzr7tkKAAYD,259947,4
465,0.685,0.886,9,-10.654,1,0.0323,0.0328,0.0,0.0362,0.819,116.227,audio_features,6fKYUIurKDNTHz7bEOaOj6,spotify:track:6fKYUIurKDNTHz7bEOaOj6,https://api.spotify.com/v1/tracks/6fKYUIurKDNTHz7bEOaOj6,https://api.spotify.com/v1/audio-analysis/6fKYUIurKDNTHz7bEOaOj6,178507,4
466,0.689,0.906,2,-11.04,1,0.049,0.187,1.95e-06,0.231,0.628,101.539,audio_features,3fUNTk0PhIXRftol5ZL8zj,spotify:track:3fUNTk0PhIXRftol5ZL8zj,https://api.spotify.com/v1/tracks/3fUNTk0PhIXRftol5ZL8zj,https://api.spotify.com/v1/audio-analysis/3fUNTk0PhIXRftol5ZL8zj,211293,4
467,0.543,0.114,2,-21.445,1,0.0338,0.823,4.22e-05,0.108,0.404,75.652,audio_features,1ltSMXmvwdwnHcVY6tXKnB,spotify:track:1ltSMXmvwdwnHcVY6tXKnB,https://api.spotify.com/v1/tracks/1ltSMXmvwdwnHcVY6tXKnB,https://api.spotify.com/v1/audio-analysis/1ltSMXmvwdwnHcVY6tXKnB,120867,4
468,0.667,0.696,9,-11.613,1,0.0338,0.086,0.0,0.1,0.89,143.051,audio_features,05Rd8zTyrkoOkglshkAQjR,spotify:track:05Rd8zTyrkoOkglshkAQjR,https://api.spotify.com/v1/tracks/05Rd8zTyrkoOkglshkAQjR,https://api.spotify.com/v1/audio-analysis/05Rd8zTyrkoOkglshkAQjR,152507,4
469,0.661,0.84,2,-10.365,1,0.0267,0.114,3.4e-06,0.0574,0.971,127.858,audio_features,2ZbnL7TbxQxY7gs32zJXr9,spotify:track:2ZbnL7TbxQxY7gs32zJXr9,https://api.spotify.com/v1/tracks/2ZbnL7TbxQxY7gs32zJXr9,https://api.spotify.com/v1/audio-analysis/2ZbnL7TbxQxY7gs32zJXr9,168533,4
470,0.569,0.55,7,-12.859,1,0.0275,0.00771,0.0,0.179,0.746,90.454,audio_features,2ZS3jFe6p8UoVyrY5jWBlF,spotify:track:2ZS3jFe6p8UoVyrY5jWBlF,https://api.spotify.com/v1/tracks/2ZS3jFe6p8UoVyrY5jWBlF,https://api.spotify.com/v1/audio-analysis/2ZS3jFe6p8UoVyrY5jWBlF,185667,4
471,0.585,0.79,9,-10.549,1,0.0291,0.0757,1.83e-05,0.2,0.957,134.994,audio_features,0rF4U1f5uhLpwZ8a4M7ihr,spotify:track:0rF4U1f5uhLpwZ8a4M7ihr,https://api.spotify.com/v1/tracks/0rF4U1f5uhLpwZ8a4M7ihr,https://api.spotify.com/v1/audio-analysis/0rF4U1f5uhLpwZ8a4M7ihr,169627,4
472,0.451,0.89,9,-12.737,1,0.0435,0.00045,0.167,0.495,0.412,169.934,audio_features,4AiMaeCXwsldpwvA5wu5gM,spotify:track:4AiMaeCXwsldpwvA5wu5gM,https://api.spotify.com/v1/tracks/4AiMaeCXwsldpwvA5wu5gM,https://api.spotify.com/v1/audio-analysis/4AiMaeCXwsldpwvA5wu5gM,292000,4
473,0.678,0.619,4,-13.386,0,0.0266,0.114,0.005,0.0609,0.803,105.577,audio_features,4tSZr210OTY6upjNYfEYUI,spotify:track:4tSZr210OTY6upjNYfEYUI,https://api.spotify.com/v1/tracks/4tSZr210OTY6upjNYfEYUI,https://api.spotify.com/v1/audio-analysis/4tSZr210OTY6upjNYfEYUI,239307,4
474,0.639,0.621,4,-10.851,1,0.0316,0.03,7.59e-05,0.0863,0.496,116.333,audio_features,4PJEK76V3A1S0XzZJuTWh7,spotify:track:4PJEK76V3A1S0XzZJuTWh7,https://api.spotify.com/v1/tracks/4PJEK76V3A1S0XzZJuTWh7,https://api.spotify.com/v1/audio-analysis/4PJEK76V3A1S0XzZJuTWh7,247600,4
475,0.765,0.476,7,-13.487,1,0.0329,0.0504,2.76e-06,0.165,0.965,114.02,audio_features,7gSQv1OHpkIoAdUiRLdmI6,spotify:track:7gSQv1OHpkIoAdUiRLdmI6,https://api.spotify.com/v1/tracks/7gSQv1OHpkIoAdUiRLdmI6,https://api.spotify.com/v1/audio-analysis/7gSQv1OHpkIoAdUiRLdmI6,178360,4
476,0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.572,84.383,audio_features,5tVA6TkbaAH9QMITTQRrNv,spotify:track:5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/tracks/5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/audio-analysis/5tVA6TkbaAH9QMITTQRrNv,256000,4
477,0.369,0.758,5,-5.871,1,0.0364,0.623,1.78e-05,0.531,0.663,140.71,audio_features,56lhDZNQ5J47aog6mGKeGk,spotify:track:56lhDZNQ5J47aog6mGKeGk,https://api.spotify.com/v1/tracks/56lhDZNQ5J47aog6mGKeGk,https://api.spotify.com/v1/audio-analysis/56lhDZNQ5J47aog6mGKeGk,288720,4
478,0.52,0.329,0,-14.224,1,0.0266,0.576,0.0418,0.12,0.118,86.857,audio_features,68uuz61IqrSJjO6ffO3yHc,spotify:track:68uuz61IqrSJjO6ffO3yHc,https://api.spotify.com/v1/tracks/68uuz61IqrSJjO6ffO3yHc,https://api.spotify.com/v1/audio-analysis/68uuz61IqrSJjO6ffO3yHc,266613,4
479,0.741,0.29,5,-13.251,1,0.0302,0.294,0.118,0.0924,0.443,93.699,audio_features,3fbnbn6A5O5RNb08tlUEgd,spotify:track:3fbnbn6A5O5RNb08tlUEgd,https://api.spotify.com/v1/tracks/3fbnbn6A5O5RNb08tlUEgd,https://api.spotify.com/v1/audio-analysis/3fbnbn6A5O5RNb08tlUEgd,195080,4
480,0.27,0.944,4,-4.199,1,0.0975,0.00501,2.05e-05,0.116,0.606,146.347,audio_features,6hTcuIQa0sxrrByu9wTD7s,spotify:track:6hTcuIQa0sxrrByu9wTD7s,https://api.spotify.com/v1/tracks/6hTcuIQa0sxrrByu9wTD7s,https://api.spotify.com/v1/audio-analysis/6hTcuIQa0sxrrByu9wTD7s,269920,4
481,0.641,0.894,8,-7.41,1,0.0273,0.0857,0.009,0.157,0.972,109.823,audio_features,1KsI8NEeAna8ZIdojI3FiT,spotify:track:1KsI8NEeAna8ZIdojI3FiT,https://api.spotify.com/v1/tracks/1KsI8NEeAna8ZIdojI3FiT,https://api.spotify.com/v1/audio-analysis/1KsI8NEeAna8ZIdojI3FiT,199453,4
482,0.587,0.536,7,-11.248,1,0.0304,0.179,2.75e-05,0.305,0.59,117.498,audio_features,7HrzErXq3TsKOY1gmdIShB,spotify:track:7HrzErXq3TsKOY1gmdIShB,https://api.spotify.com/v1/tracks/7HrzErXq3TsKOY1gmdIShB,https://api.spotify.com/v1/audio-analysis/7HrzErXq3TsKOY1gmdIShB,301547,4
483,0.652,0.338,9,-11.58,1,0.0367,0.486,5.9e-05,0.0744,0.392,116.881,audio_features,6dahFmHrgncgVJjsI1ws7e,spotify:track:6dahFmHrgncgVJjsI1ws7e,https://api.spotify.com/v1/tracks/6dahFmHrgncgVJjsI1ws7e,https://api.spotify.com/v1/audio-analysis/6dahFmHrgncgVJjsI1ws7e,279667,4
484,0.527,0.942,1,-5.64,0,0.0366,0.0115,0.0,0.188,0.495,148.723,audio_features,7FwBtcecmlpc1sLySPXeGE,spotify:track:7FwBtcecmlpc1sLySPXeGE,https://api.spotify.com/v1/tracks/7FwBtcecmlpc1sLySPXeGE,https://api.spotify.com/v1/audio-analysis/7FwBtcecmlpc1sLySPXeGE,241307,4
485,0.574,0.96,9,-4.906,1,0.032,0.0457,0.0,0.121,0.978,117.486,audio_features,2Y90nL1ohB4sgYELDs7uNx,spotify:track:2Y90nL1ohB4sgYELDs7uNx,https://api.spotify.com/v1/tracks/2Y90nL1ohB4sgYELDs7uNx,https://api.spotify.com/v1/audio-analysis/2Y90nL1ohB4sgYELDs7uNx,254733,4
486,0.579,0.948,5,-5.908,1,0.0535,0.117,1.19e-06,0.121,0.811,132.812,audio_features,0VkDedVtP7TQDlaCMq9QVx,spotify:track:0VkDedVtP7TQDlaCMq9QVx,https://api.spotify.com/v1/tracks/0VkDedVtP7TQDlaCMq9QVx,https://api.spotify.com/v1/audio-analysis/0VkDedVtP7TQDlaCMq9QVx,209040,4
487,0.521,0.949,9,-5.279,1,0.0326,0.000265,2.62e-05,0.171,0.956,133.393,audio_features,2KPzDsCtQtIM0Lkh3RacRC,spotify:track:2KPzDsCtQtIM0Lkh3RacRC,https://api.spotify.com/v1/tracks/2KPzDsCtQtIM0Lkh3RacRC,https://api.spotify.com/v1/audio-analysis/2KPzDsCtQtIM0Lkh3RacRC,226720,4
488,0.351,0.947,5,-4.965,1,0.0503,0.00382,1.81e-06,0.559,0.859,153.762,audio_features,2zMlWt4aYreVczVERFK94w,spotify:track:2zMlWt4aYreVczVERFK94w,https://api.spotify.com/v1/tracks/2zMlWt4aYreVczVERFK94w,https://api.spotify.com/v1/audio-analysis/2zMlWt4aYreVczVERFK94w,240147,4
489,0.62,0.446,1,-14.451,0,0.0347,0.589,0.0299,0.0727,0.868,88.591,audio_features,3PzsbWSQdLCKDLxn7YZfkM,spotify:track:3PzsbWSQdLCKDLxn7YZfkM,https://api.spotify.com/v1/tracks/3PzsbWSQdLCKDLxn7YZfkM,https://api.spotify.com/v1/audio-analysis/3PzsbWSQdLCKDLxn7YZfkM,155880,4
490,0.544,0.762,10,-7.289,1,0.0382,0.0585,0.0,0.074,0.473,120.023,audio_features,4a0oZYU2ntSUof4lkm2PCl,spotify:track:4a0oZYU2ntSUof4lkm2PCl,https://api.spotify.com/v1/tracks/4a0oZYU2ntSUof4lkm2PCl,https://api.spotify.com/v1/audio-analysis/4a0oZYU2ntSUof4lkm2PCl,215427,4
491,0.429,0.949,0,-5.295,1,0.0458,0.0842,0.0,0.154,0.967,184.286,audio_features,1n16ZEz2uuWO1Dx01dVWua,spotify:track:1n16ZEz2uuWO1Dx01dVWua,https://api.spotify.com/v1/tracks/1n16ZEz2uuWO1Dx01dVWua,https://api.spotify.com/v1/audio-analysis/1n16ZEz2uuWO1Dx01dVWua,192267,4
492,0.536,0.982,7,-4.674,1,0.0389,0.0141,3.67e-05,0.274,0.963,119.201,audio_features,3O5RCjnjWlF0CYkcvJaGVm,spotify:track:3O5RCjnjWlF0CYkcvJaGVm,https://api.spotify.com/v1/tracks/3O5RCjnjWlF0CYkcvJaGVm,https://api.spotify.com/v1/audio-analysis/3O5RCjnjWlF0CYkcvJaGVm,288027,4
493,0.535,0.884,9,-5.499,0,0.0407,0.00188,0.00126,0.14,0.796,120.555,audio_features,4U7NhC2rQTAhH7dw7H0goB,spotify:track:4U7NhC2rQTAhH7dw7H0goB,https://api.spotify.com/v1/tracks/4U7NhC2rQTAhH7dw7H0goB,https://api.spotify.com/v1/audio-analysis/4U7NhC2rQTAhH7dw7H0goB,205987,4
494,0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,audio_features,0dOg1ySSI7NkpAe89Zo0b9,spotify:track:0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/tracks/0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/audio-analysis/0dOg1ySSI7NkpAe89Zo0b9,278680,4
495,0.581,0.854,1,-8.485,0,0.0428,0.00197,0.0013,0.111,0.788,131.18,audio_features,0K6yUnIKNsFtfIpTgGtcHm,spotify:track:0K6yUnIKNsFtfIpTgGtcHm,https://api.spotify.com/v1/tracks/0K6yUnIKNsFtfIpTgGtcHm,https://api.spotify.com/v1/audio-analysis/0K6yUnIKNsFtfIpTgGtcHm,259840,4
496,0.528,0.921,2,-7.64,1,0.0524,0.0174,0.000186,0.0472,0.298,144.368,audio_features,6UGHk2cmbDC1oidVjXcCKo,spotify:track:6UGHk2cmbDC1oidVjXcCKo,https://api.spotify.com/v1/tracks/6UGHk2cmbDC1oidVjXcCKo,https://api.spotify.com/v1/audio-analysis/6UGHk2cmbDC1oidVjXcCKo,370427,4
497,0.513,0.841,11,-9.272,0,0.0364,0.0468,0.0425,0.12,0.457,133.266,audio_features,0Z0s6dw0zw2ENU1gVjlLV6,spotify:track:0Z0s6dw0zw2ENU1gVjlLV6,https://api.spotify.com/v1/tracks/0Z0s6dw0zw2ENU1gVjlLV6,https://api.spotify.com/v1/audio-analysis/0Z0s6dw0zw2ENU1gVjlLV6,334000,3
498,0.51,0.919,7,-8.244,1,0.0593,0.00205,0.809,0.068,0.386,141.053,audio_features,3lpDrxUkr0tIe1kmJvdK7d,spotify:track:3lpDrxUkr0tIe1kmJvdK7d,https://api.spotify.com/v1/tracks/3lpDrxUkr0tIe1kmJvdK7d,https://api.spotify.com/v1/audio-analysis/3lpDrxUkr0tIe1kmJvdK7d,265840,4
