,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,label
8182,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,162897,4,0
104190,0.459,0.916,5,-5.373,0,0.0455,0.186,0.00681,0.134,0.825,165.068,210986,4,0
37568,0.62,0.69,5,-7.028,1,0.0481,0.27,0.0,0.147,0.435,84.006,334320,4,0
18879,0.582,0.666,6,-10.433,0,0.935,0.789,0.0,0.63,0.504,77.767,207708,4,0
12153,0.689,0.227,10,-10.294,1,0.0333,0.694,0.0,0.106,0.308,73.172,283972,4,0
39936,0.851,0.799,8,-6.609,1,0.0776,0.00286,0.78,0.105,0.722,125.991,358095,4,0
64321,0.32,0.21,6,-15.231,1,0.0345,0.92,8.01e-05,0.138,0.208,73.196,192160,5,0
3956,0.777,0.721,0,-6.951,1,0.071,0.476,0.0512,0.27,0.88,106.956,132746,4,0
69479,0.712,0.31,7,-9.713,1,0.037,0.621,8.86e-05,0.0916,0.815,124.522,292093,3,0
23080,0.689,0.812,11,-5.084,0,0.0995,0.0977,0.000308,0.109,0.706,108.064,195704,4,0
75111,0.38,0.126,4,-22.635,1,0.0331,0.862,0.565,0.38,0.0353,104.917,167369,4,0
27512,0.714,0.899,1,-3.788,0,0.0681,0.0397,0.0191,0.227,0.484,174.051,278046,4,0
884,0.452,0.797,4,-5.229,1,0.0325,0.28,0.244,0.136,0.642,114.18,221598,4,0
93757,0.479,0.115,3,-19.631,0,0.0607,0.983,0.392,0.108,0.266,64.222,149120,3,0
22834,0.278,0.952,8,-5.278,1,0.28,2.31e-05,0.221,0.112,0.165,183.604,306320,4,0
72619,0.549,0.933,7,-4.177,1,0.0756,0.000801,0.0,0.134,0.481,137.912,140441,4,0
72026,0.286,0.982,0,-3.828,0,0.131,3.39e-05,0.00675,0.309,0.118,110.629,311506,4,0
69395,0.618,0.508,5,-7.191,1,0.0341,0.432,2.15e-05,0.166,0.489,81.996,308421,4,0
47820,0.559,0.845,11,-4.236,0,0.0362,0.00757,3.66e-05,0.115,0.262,91.98,185960,4,0
13696,0.974,0.735,10,-10.797,0,0.323,0.143,0.0182,0.135,0.69,124.663,369982,4,0
39071,0.171,0.0367,7,-22.811,0,0.0435,0.808,0.332,0.122,0.0838,131.559,282026,4,0
2304,0.513,0.442,4,-13.529,1,0.0343,0.00731,0.000838,0.0878,0.243,81.201,229226,4,0
83276,0.54,0.916,6,-6.275,1,0.0382,0.00237,0.00015,0.0622,0.262,126.999,202677,4,0
57896,0.562,0.903,8,-4.46,0,0.0296,0.000187,0.0939,0.298,0.791,132.013,221000,4,0
55882,0.694,0.442,0,-9.519,1,0.0337,0.73,0.0,0.392,0.639,110.104,274581,4,0
110544,0.546,0.885,7,-4.3,1,0.0381,0.15,0.0202,0.212,0.161,126.022,274345,4,0
64722,0.742,0.664,1,-8.432,0,0.261,0.301,0.0,0.0675,0.79,91.063,175409,4,0
101552,0.439,0.0505,2,-20.986,0,0.0305,0.95,0.927,0.17,0.206,99.992,262800,4,0
19577,0.289,0.424,2,-8.559,1,0.0329,0.826,3.02e-06,0.104,0.188,72.437,167613,4,0
8813,0.766,0.555,6,-5.62,0,0.0425,0.00542,0.0,0.338,0.714,104.963,237083,4,0
91261,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,253920,4,0
77004,0.813,0.733,4,-5.417,0,0.0847,0.15,0.00186,0.0909,0.397,91.988,193805,4,0
88082,0.904,0.817,8,-3.956,1,0.0871,0.0254,0.000141,0.232,0.753,101.988,217361,4,0
96401,0.391,0.825,11,-5.565,0,0.13,0.161,0.0,0.799,0.659,70.612,294493,4,0
92722,0.613,0.777,7,-6.564,1,0.0493,0.311,0.0114,0.225,0.906,103.389,116895,4,0
48360,0.545,0.948,11,-5.098,1,0.0779,0.00335,0.364,0.226,0.355,141.507,279800,4,0
37444,0.421,0.871,11,-9.193,1,0.0351,0.00608,0.411,0.19,0.384,102.383,395093,4,0
13561,0.793,0.872,10,-6.014,0,0.107,8.45e-05,0.305,0.26,0.661,125.952,421306,4,0
22638,0.277,0.886,7,-7.724,1,0.0648,5.36e-05,0.874,0.181,0.434,81.707,271933,4,0
42120,0.371,0.931,6,-4.614,1,0.0637,0.00153,8.18e-06,0.308,0.376,134.166,180032,4,0
88874,0.685,0.635,10,-6.025,1,0.0338,0.591,4.28e-06,0.104,0.819,147.912,310506,4,0
35675,0.599,0.9,10,-2.693,1,0.071,0.284,0.0,0.283,0.819,147.791,139732,4,0
89043,0.736,0.569,8,-3.559,0,0.0779,0.144,5.27e-05,0.112,0.433,171.973,191506,4,0
66972,0.883,0.55,0,-11.086,1,0.0947,0.0633,0.0,0.321,0.628,119.97,181000,4,0
30941,0.727,0.835,5,-4.981,0,0.0419,0.179,1.06e-05,0.108,0.408,124.027,151903,4,0
9226,0.899,0.538,7,-9.458,1,0.466,0.0264,0.0,0.101,0.864,88.268,347213,4,0
14778,0.44,0.139,2,-17.769,1,0.0337,0.968,6.73e-05,0.121,0.255,76.013,189240,4,0
78761,0.405,0.841,8,-3.619,1,0.0552,0.0506,0.0,0.062,0.347,149.886,208007,4,0
72387,0.483,0.949,11,-5.19,0,0.156,0.00894,0.00023,0.302,0.156,125.104,160026,4,0
92670,0.657,0.956,5,-3.442,0,0.0668,0.0848,0.493,0.156,0.798,91.574,185471,4,0
70940,0.408,0.61,9,-6.722,1,0.0528,0.0449,0.000535,0.0964,0.254,139.885,244986,4,0
54089,0.585,0.998,7,1.342,1,0.504,0.0174,0.000199,0.871,0.133,170.005,259841,4,0
92884,0.651,0.596,2,-12.561,1,0.0271,0.67,1.27e-05,0.376,0.695,105.679,235906,4,0
67448,0.691,0.854,9,-4.77,1,0.0735,0.239,0.0,0.0969,0.779,94.96,228133,4,0
101254,0.154,0.0348,11,-29.217,1,0.0415,0.977,0.858,0.0998,0.0723,135.531,211000,4,0
105797,0.54,0.609,7,-8.958,1,0.0338,0.11,0.672,0.0663,0.387,81.957,201951,4,0
48146,0.895,0.644,4,-6.236,1,0.295,0.0173,0.0,0.293,0.648,91.997,194333,4,0
84377,0.548,0.406,9,-8.946,1,0.029,0.114,5.63e-05,0.102,0.386,142.568,180053,4,0
54031,0.486,0.611,7,-8.896,1,0.0407,0.0485,0.893,0.109,0.0457,100.986,281980,4,0
13089,0.892,0.682,5,-6.243,1,0.0443,0.0355,0.142,0.0684,0.713,123.027,356160,4,0
1529,0.647,0.798,7,-9.506,0,0.0384,0.125,0.0132,0.819,0.906,109.897,220280,4,0
73958,0.694,0.718,7,-7.298,1,0.0431,0.00878,0.844,0.0977,0.0376,127.996,352617,3,0
113189,0.725,0.474,8,-12.143,0,0.0449,0.0983,0.0,0.131,0.649,137.9,171062,4,0
62711,0.516,0.791,3,-1.927,1,0.0318,0.00345,0.0,0.141,0.48,96.921,324633,4,0
9912,0.713,0.587,7,-6.626,1,0.0368,0.201,0.0,0.108,0.604,85.969,211142,4,0
112694,0.481,0.248,9,-11.826,0,0.0311,0.977,4.77e-06,0.102,0.433,75.136,172013,4,0
97884,0.745,0.675,5,-7.237,1,0.0655,0.576,0.0,0.184,0.917,138.19,182360,4,0
101817,0.208,0.0581,2,-27.906,1,0.0502,0.842,0.624,0.109,0.0394,68.942,183996,4,0
109109,0.716,0.862,11,-9.065,0,0.0588,0.0017,0.883,0.221,0.0352,123.983,368840,4,0
87781,0.737,0.505,0,-3.878,1,0.0301,0.447,1.74e-06,0.22,0.959,107.008,202293,3,0
10184,0.802,0.535,6,-14.295,1,0.0763,0.000469,0.939,0.0809,0.961,125.014,276169,4,0
22046,0.38,0.935,1,-7.061,1,0.0595,6.45e-06,0.197,0.111,0.529,109.096,212733,4,0
6663,0.0698,0.898,0,-5.577,1,0.0882,1.02e-05,0.000406,0.12,0.0326,179.84,302851,3,0
92375,0.411,0.374,0,-14.028,1,0.0282,0.427,1.01e-05,0.154,0.558,105.265,195720,4,0
103186,0.23,0.438,1,-7.861,1,0.038,0.588,0.0,0.285,0.338,174.373,264186,4,0
57915,0.49,0.19,7,-10.761,1,0.0324,0.938,0.0018,0.103,0.256,105.926,326040,4,0
24825,0.68,0.74,10,-11.883,0,0.0486,0.0716,0.864,0.0854,0.383,110.886,339401,4,0
107704,0.307,0.754,11,-7.041,0,0.0376,0.339,0.00375,0.402,0.276,173.883,426687,4,0
10853,0.457,0.637,1,-5.006,1,0.0405,0.00626,0.878,0.0971,0.035,171.995,346720,4,0
18691,0.407,0.953,6,-2.802,0,0.912,0.669,0.0,0.973,0.191,68.164,347733,3,0
51182,0.843,0.789,7,-2.801,1,0.247,0.0028,2.41e-05,0.0322,0.571,125.071,182413,4,0
95609,0.809,0.749,5,-4.268,0,0.03,0.0623,0.00169,0.291,0.807,134.155,260336,4,0
93324,0.545,0.217,11,-14.524,0,0.0788,0.995,0.338,0.123,0.702,80.063,164364,4,0
90226,0.486,0.282,7,-13.991,1,0.0634,0.604,0.19,0.281,0.879,120.695,140225,4,0
38075,0.339,0.932,4,-5.017,1,0.057,0.00105,0.114,0.255,0.586,128.291,225986,4,0
98886,0.675,0.329,4,-9.029,1,0.0348,0.556,0.0,0.166,0.545,127.805,110544,4,0
102704,0.479,0.414,11,-9.54,1,0.0347,0.705,0.0,0.235,0.216,78.387,195096,4,0
49092,0.867,0.834,11,-4.068,0,0.125,0.0375,2.29e-06,0.072,0.927,130.036,179000,4,0
98635,0.607,0.116,5,-15.649,1,0.0825,0.905,0.0,0.526,0.722,144.517,219493,4,0
108997,0.481,0.299,5,-7.951,0,0.05,0.959,6.04e-06,0.108,0.566,125.092,165146,3,0
67520,0.511,0.714,9,-6.414,1,0.0368,0.0504,0.56,0.105,0.521,98.008,194506,4,0
97854,0.698,0.849,4,-3.125,1,0.0343,0.32,0.0,0.541,0.585,110.953,164748,4,0
19017,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,228013,3,0
72276,0.548,0.966,11,-4.616,1,0.0719,0.00101,0.0,0.436,0.474,125.037,208920,4,0
33149,0.575,0.902,6,-3.092,1,0.0321,0.077,0.0,0.359,0.601,130.024,216226,4,0
46616,0.381,0.994,8,-4.82,0,0.161,0.084,0.00331,0.905,0.107,75.112,70062,4,0
26862,0.685,0.0218,4,-31.351,0,0.0379,0.637,0.441,0.101,0.251,84.225,185373,4,0
19367,0.519,0.552,2,-5.023,1,0.0259,0.18,0.0,0.149,0.331,89.957,215140,4,0
40269,0.379,0.676,11,-3.501,1,0.0396,0.604,0.0,0.186,0.234,139.43,248571,4,0
51181,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,192477,4,0
10060,0.609,0.828,4,-9.443,1,0.0318,0.000728,0.695,0.126,0.5,105.005,134908,4,0
512,0.751,0.565,5,-9.106,1,0.0513,0.0777,0.0121,0.0855,0.679,119.996,198040,4,0
15335,0.696,0.449,1,-10.647,1,0.154,0.872,0.00635,0.124,0.289,173.809,93103,4,0
47165,0.511,0.97,10,-3.72,1,0.0414,5.6e-06,0.00136,0.18,0.566,132.986,304693,4,0
12022,0.581,0.457,9,-13.459,1,0.0327,0.383,0.00333,0.0999,0.67,89.983,139186,4,0
57476,0.881,0.575,0,-8.106,1,0.246,0.116,0.0,0.318,0.396,123.989,198870,4,0
106796,0.536,0.771,11,-6.543,0,0.0274,0.00556,0.127,0.123,0.547,138.087,212160,4,0
51565,0.877,0.477,9,-7.379,0,0.0589,0.307,0.0,0.0929,0.552,127.026,226742,4,0
18934,0.692,0.445,11,-20.027,0,0.952,0.772,0.0,0.901,0.58,69.585,148565,4,0
96684,0.641,0.504,7,-7.884,0,0.0531,0.35,0.0,0.174,0.87,167.976,86053,4,0
29522,0.368,0.754,1,-5.185,1,0.0502,0.00928,0.0,0.256,0.281,169.881,258678,4,0
68400,0.701,0.896,0,-6.459,1,0.0814,0.0866,0.0,0.0572,0.896,130.067,198386,4,0
49994,0.753,0.844,11,-3.859,0,0.137,0.361,6.44e-05,0.0693,0.131,89.993,171906,4,0
68461,0.714,0.818,8,-6.016,0,0.0532,0.0724,0.0,0.115,0.541,92.004,224760,4,0
86577,0.366,0.961,2,-4.327,1,0.147,8.57e-05,0.0,0.0964,0.505,184.094,226481,4,0
101901,0.139,0.0986,5,-30.243,1,0.0395,0.938,0.52,0.0962,0.187,141.742,197000,4,0
29255,0.517,0.826,11,-3.816,1,0.0451,0.00471,0.000227,0.327,0.342,97.048,252958,4,0
97101,0.589,0.937,1,-2.332,1,0.0383,0.652,0.0,0.179,0.809,171.033,168426,4,0
18225,0.625,0.272,4,-12.295,1,0.0399,0.731,0.00246,0.152,0.218,141.119,309120,4,0
83344,0.58,0.921,8,-7.376,1,0.0463,0.00787,8.06e-05,0.097,0.37,144.98,194002,4,0
104865,0.836,0.902,11,-4.613,1,0.25,0.255,0.0,0.0801,0.621,110.943,184627,4,0
25034,0.855,0.482,1,-8.902,1,0.0576,0.252,2.2e-05,0.151,0.795,97.792,230240,4,0
46805,0.396,0.632,3,-3.213,0,0.0369,0.0798,0.0,0.071,0.227,164.784,219636,4,0
99557,0.523,0.698,1,-7.598,1,0.0354,0.329,1.93e-05,0.0846,0.307,124.079,257056,4,0
73316,0.802,0.457,7,-10.348,1,0.0831,0.0148,0.875,0.104,0.0614,127.001,559666,4,0
17169,0.823,0.381,1,-7.372,1,0.0889,0.000497,0.000542,0.14,0.46,107.996,194437,4,0
32981,0.719,0.959,11,-7.686,0,0.0573,0.154,0.885,0.129,0.482,129.994,444923,4,0
72583,0.44,0.927,7,-2.716,1,0.0542,3.2e-06,0.358,0.331,0.371,142.038,224994,4,0
102657,0.52,0.408,2,-11.099,1,0.0311,0.644,0.0558,0.128,0.173,94.991,223143,4,0
5030,0.719,0.952,8,-3.058,0,0.0674,0.197,0.0,0.14,0.446,119.957,196392,4,0
1496,0.795,0.63,11,-9.01,0,0.1,0.119,3.42e-05,0.0663,0.343,93.006,394840,4,0
61824,0.464,0.962,0,-3.745,0,0.0982,0.179,0.0,0.111,0.709,156.097,212053,4,0
2791,0.647,0.737,4,-5.609,0,0.0312,0.00113,7.53e-06,0.193,0.608,139.95,229865,4,0
57934,0.474,0.916,8,-3.93,1,0.0624,0.00504,0.0,0.325,0.745,154.948,177280,4,0
94188,0.83,0.583,0,-2.052,1,0.0412,0.0563,0.0005,0.109,0.146,134.0,200672,4,0
111936,0.775,0.709,4,-8.119,0,0.0753,0.141,0.824,0.0523,0.966,152.416,296225,4,0
1317,0.711,0.811,2,-5.59,1,0.127,0.122,7.09e-06,0.0775,0.417,100.065,186648,4,0
1313,0.662,0.93,6,-7.483,1,0.0378,0.176,0.0,0.112,0.954,125.014,237599,4,0
57169,0.731,0.143,2,-16.589,1,0.0334,0.843,3e-05,0.308,0.452,111.881,214821,4,0
107119,0.666,0.788,2,-7.02,1,0.0276,0.0884,0.0628,0.298,0.675,111.257,260773,4,0
105716,0.642,0.365,3,-13.041,1,0.128,0.719,0.838,0.12,0.631,180.073,240000,4,0
29698,0.61,0.88,4,-5.157,1,0.0361,0.00189,0.00249,0.23,0.493,121.952,218536,4,0
55903,0.846,0.541,10,-10.436,0,0.208,0.0845,0.000615,0.292,0.744,125.987,208571,4,0
12078,0.676,0.666,4,-10.599,1,0.0393,0.00579,4.4e-05,0.736,0.295,129.01,268200,4,0
84157,0.504,0.578,4,-9.302,1,0.031,0.408,0.0,0.321,0.654,132.411,174840,4,0
22568,0.367,0.775,11,-8.199,0,0.0436,0.158,0.0817,0.11,0.496,175.956,225154,4,0
20536,0.524,0.807,2,-4.16,1,0.0579,0.00415,0.000834,0.212,0.62,124.127,246813,4,0
69847,0.55,0.436,11,-9.828,0,0.0292,0.619,8.16e-06,0.3,0.374,137.919,308853,3,0
83271,0.403,0.884,6,-6.25,0,0.126,0.0115,6.92e-05,0.805,0.436,103.501,204250,3,0
55846,0.533,0.588,2,-1.121,0,0.0279,0.433,0.0,0.0946,0.147,85.097,204290,4,0
36407,0.879,0.456,9,-9.695,0,0.112,0.00551,0.865,0.0819,0.238,120.991,408595,4,0
53034,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,164818,4,0
44588,0.492,0.932,10,-4.689,1,0.052,0.000572,4.75e-06,0.123,0.33,92.497,198360,4,0
102879,0.464,0.559,7,-4.209,0,0.0287,0.368,0.000176,0.106,0.368,115.349,257346,4,0
111093,0.625,0.807,7,-5.834,1,0.0525,0.142,0.611,0.0635,0.758,170.054,249120,4,0
38439,0.382,0.904,2,-3.421,1,0.0618,0.271,0.762,0.0943,0.251,113.701,68533,5,0
50794,0.591,0.813,9,-7.056,1,0.039,0.0624,0.0,0.227,0.54,128.007,201038,4,0
78051,0.66,0.977,6,-2.232,0,0.0579,0.0278,0.0,0.337,0.771,140.013,159374,4,0
12169,0.27,0.241,8,-11.415,1,0.031,0.768,2.46e-06,0.0628,0.312,174.29,298080,4,0
45719,0.12,0.0033,7,-29.212,1,0.0516,0.985,0.988,0.113,0.039,164.398,98000,1,0
33440,0.788,0.743,6,-5.067,1,0.4,0.0911,0.0,0.117,0.741,174.047,219376,4,0
73905,0.688,0.534,9,-10.534,0,0.0392,0.0372,0.938,0.119,0.641,128.0,456700,4,0
113645,0.612,0.83,0,-4.361,1,0.0464,0.00171,0.0,0.125,0.525,103.84,183706,4,0
26351,0.382,0.11,3,-21.227,1,0.035,0.981,0.971,0.139,0.186,103.551,173589,4,0
54692,0.611,0.094,10,-21.644,0,0.939,0.28,0.0,0.347,0.239,167.96,142746,5,0
94321,0.802,0.073,6,-18.369,0,0.0778,0.737,0.803,0.0912,0.151,109.989,130951,4,0
52875,0.544,0.221,11,-14.863,1,0.0265,0.879,0.0,0.212,0.501,93.282,152866,4,0
14498,0.612,0.907,4,-3.931,1,0.0451,0.196,4.2e-06,0.464,0.948,134.99,183382,4,0
31596,0.772,0.6,7,-6.253,1,0.0403,0.0126,0.0,0.109,0.644,120.026,193146,4,0
87408,0.405,0.76,5,-4.283,0,0.0332,0.0985,0.0,0.382,0.181,79.911,227973,4,0
59871,0.536,0.688,11,-5.618,0,0.0281,0.0211,2.1e-05,0.046,0.184,145.99,339026,3,0
19481,0.678,0.528,10,-7.317,1,0.0551,0.289,0.0,0.0734,0.614,79.018,194544,4,0
4756,0.483,0.623,3,-12.925,0,0.0376,0.651,0.883,0.134,0.376,97.033,358560,4,0
107831,0.639,0.696,0,-8.85,1,0.0421,0.808,0.0,0.346,0.774,119.576,98146,4,0
75501,0.367,0.0264,5,-21.3,1,0.0403,0.985,0.915,0.0876,0.15,69.903,188561,4,0
21254,0.839,0.875,7,-4.885,1,0.212,0.0138,0.0052,0.0584,0.677,99.999,184800,4,0
61248,0.652,0.908,0,-2.705,1,0.0831,0.0741,0.0,0.191,0.774,134.982,275266,4,0
29283,0.48,0.752,4,-6.004,1,0.177,0.00908,3.49e-05,0.117,0.34,159.992,192000,4,0
39942,0.549,0.995,8,-1.001,1,0.0943,0.0346,0.0,0.743,0.457,102.524,223531,4,0
31933,0.672,0.388,10,-9.31,1,0.0324,0.851,6.16e-06,0.22,0.468,131.938,183435,4,0
90157,0.737,0.495,1,-13.489,1,0.027,0.0588,9.12e-06,0.0542,0.967,104.409,197146,4,0
39945,0.641,0.928,4,-3.882,1,0.0506,0.0345,0.0,0.144,0.839,117.981,179440,4,0
86170,0.38,0.901,1,-4.443,1,0.0463,0.00957,0.0,0.476,0.601,159.945,252591,4,0
59946,0.159,0.0736,3,-21.123,0,0.0406,0.975,0.975,0.0854,0.0355,108.997,190000,3,0
74883,0.543,0.784,5,-7.53,1,0.112,0.345,0.0,0.22,0.966,112.489,159880,4,0
68477,0.785,0.763,11,-3.708,0,0.16,0.129,1.54e-05,0.278,0.384,93.977,172826,4,0
26273,0.271,0.177,9,-11.907,0,0.0307,0.948,0.00195,0.111,0.183,83.558,278426,4,0
111488,0.607,0.718,6,-4.182,1,0.331,0.00466,0.0,0.169,0.928,99.978,254030,4,0
62476,0.659,0.572,2,-5.892,1,0.0271,0.28,0.0,0.1,0.563,109.007,323053,4,0
54186,0.671,0.686,0,-11.221,1,0.0475,0.00306,0.851,0.112,0.708,143.977,312026,4,0
13610,0.679,0.84,5,-5.64,0,0.0777,0.0789,0.0137,0.0928,0.533,124.012,230655,4,0
106795,0.684,0.648,10,-12.307,1,0.0278,0.65,0.0,0.265,0.942,121.555,191053,4,0
27941,0.552,0.985,10,-2.302,0,0.134,0.00113,0.367,0.131,0.208,174.135,224757,4,0
50643,0.152,0.987,2,-2.935,1,0.211,0.0119,5.78e-05,0.323,0.0714,192.503,184200,4,0
58990,0.674,0.823,11,-9.032,0,0.0406,0.0106,0.193,0.0772,0.674,133.019,366253,4,0
50990,0.488,0.814,6,-6.417,1,0.0307,0.000136,0.905,0.17,0.249,98.962,335821,4,0
107744,0.663,0.903,7,-2.529,1,0.0294,0.0421,1.44e-05,0.131,0.775,122.206,253400,4,0
15314,0.798,0.415,0,-5.877,1,0.0403,0.753,0.0,0.165,0.566,91.927,169127,4,0
99368,0.856,0.48,10,-8.237,1,0.0357,0.77,0.0,0.122,0.77,109.976,240692,4,0
1420,0.648,0.68,5,-9.002,0,0.105,0.549,9.98e-06,0.0417,0.959,115.9,262586,4,0
97103,0.564,0.792,2,-3.297,1,0.0688,0.342,0.0,0.697,0.586,113.742,185761,1,0
74746,0.653,0.679,11,-7.354,0,0.0714,0.673,0.000441,0.608,0.877,130.964,163160,4,0
13828,0.803,0.925,6,-6.146,0,0.0481,8.42e-05,0.889,0.0397,0.0387,123.972,298064,4,0
36596,0.634,0.0901,6,-16.02,0,0.0748,0.954,6.16e-06,0.12,0.513,81.056,146280,4,0
57761,0.549,0.432,1,-9.741,0,0.0295,0.655,0.227,0.0907,0.229,118.941,298905,3,0
19483,0.322,0.301,0,-11.993,1,0.0325,0.921,0.000799,0.168,0.234,74.518,210906,3,0
94026,0.719,0.651,7,-5.872,1,0.0274,0.127,0.0,0.0762,0.289,104.956,219428,4,0
55716,0.437,0.376,4,-6.292,0,0.0329,0.903,0.0,0.0924,0.346,173.898,353103,4,0
46864,0.274,0.985,1,-5.428,0,0.0559,3.33e-05,0.152,0.0997,0.41,180.636,106293,4,0
14308,0.965,0.785,4,-6.753,1,0.0492,0.0143,0.000735,0.137,0.823,108.002,122556,4,0
83098,0.636,0.761,9,-7.752,0,0.035,0.00383,0.00784,0.0851,0.462,120.842,285596,4,0
54271,0.321,0.7,6,-9.623,1,0.0394,0.0597,0.851,0.289,0.0349,87.037,426533,4,0
96775,0.647,0.738,0,-7.665,1,0.0959,0.139,0.0,0.0617,0.965,100.224,168560,4,0
64874,0.416,0.341,9,-10.749,1,0.0391,0.864,0.0,0.724,0.776,177.229,123360,4,0
77672,0.58,0.778,11,-7.148,1,0.0482,0.728,0.0,0.739,0.859,167.999,301685,4,0
88061,0.627,0.675,5,-7.125,0,0.212,0.125,0.0,0.0784,0.961,79.31,277106,4,0
38478,0.263,0.689,9,-10.704,1,0.0428,0.000859,0.0,0.337,0.63,90.058,171417,4,0
54572,0.733,0.423,5,-15.121,0,0.0388,0.812,0.92,0.0969,0.572,140.038,173973,4,0
51468,0.775,0.618,6,-6.133,1,0.086,0.2,0.0,0.468,0.654,93.98,301348,4,0
18076,0.59,0.688,1,-10.282,1,0.92,0.847,0.0,0.951,0.544,111.675,348346,5,0
9524,0.377,0.578,10,-7.623,1,0.0342,0.141,0.0039,0.13,0.0509,130.011,306250,4,0
91172,0.442,0.9,0,-5.032,1,0.0529,0.0109,0.0,0.395,0.609,148.62,171066,4,0
112578,0.201,0.509,3,-6.773,0,0.0373,0.253,0.0,0.123,0.149,99.875,154569,4,0
45589,0.358,0.179,11,-12.538,0,0.0341,0.862,0.00239,0.122,0.106,89.225,206173,3,0
70770,0.55,0.394,0,-10.851,1,0.0262,0.817,0.0,0.117,0.482,79.977,271320,4,0
60198,0.749,0.51,4,-7.404,0,0.0549,0.0155,0.0,0.124,0.401,86.941,210186,4,0
18129,0.583,0.347,11,-20.926,1,0.929,0.938,0.0,0.832,0.254,111.135,964097,4,0
98271,0.533,0.486,2,-8.503,1,0.291,0.519,7.85e-05,0.102,0.247,127.397,227200,4,0
54247,0.387,0.588,4,-6.693,0,0.0283,0.36,0.64,0.0823,0.0385,149.984,210360,4,0
78562,0.845,0.995,7,-2.765,1,0.328,0.135,0.0,0.121,0.909,127.067,176019,4,0
81870,0.746,0.754,1,-6.684,1,0.0676,0.0152,0.0,0.0486,0.746,149.882,206880,4,0
55350,0.573,0.9,0,-4.855,0,0.0368,0.00498,0.00932,0.0952,0.415,91.988,213913,4,0
110176,0.594,0.633,7,-5.349,0,0.0433,0.0141,0.0315,0.28,0.0397,139.977,171857,4,0
9886,0.595,0.545,9,-6.144,1,0.027,0.53,0.0,0.229,0.215,105.103,321013,4,0
56187,0.465,0.247,7,-12.12,1,0.0474,0.873,0.0,0.12,0.295,102.768,63000,5,0
65340,0.639,0.476,3,-7.675,0,0.043,0.138,0.0523,0.0865,0.353,160.093,309666,4,0
70727,0.63,0.462,2,-11.02,1,0.0291,0.849,0.0125,0.192,0.786,102.419,180560,4,0
22488,0.402,0.863,1,-7.129,1,0.0842,5.11e-05,0.747,0.273,0.381,110.928,312447,4,0
7930,0.586,0.564,9,-9.699,1,0.0286,0.234,2.23e-06,0.316,0.862,149.94,133120,4,0
47453,0.53,0.718,0,-6.481,1,0.0363,0.00474,0.0,0.0758,0.354,76.996,227546,4,0
94651,0.633,0.399,7,-10.568,1,0.0489,0.949,0.571,0.104,0.466,78.893,96405,4,0
50980,0.247,0.91,9,-7.134,1,0.114,0.00797,0.00207,0.861,0.349,139.398,294607,4,0
6769,0.175,0.962,10,-7.383,0,0.148,2.06e-06,0.703,0.263,0.211,122.922,176373,4,0
4387,0.329,0.0232,2,-24.632,0,0.0372,0.993,0.922,0.0965,0.112,111.377,209693,4,0
86802,0.508,0.821,2,-5.279,1,0.0395,0.223,0.0,0.316,0.463,75.057,236680,4,0
63980,0.45,0.651,6,-5.106,1,0.0448,0.0276,0.0,0.131,0.606,166.301,322173,4,0
76765,0.532,0.325,5,-10.89,1,0.027,0.742,1.01e-05,0.104,0.234,133.984,220093,4,0
11900,0.299,0.696,7,-5.074,1,0.0429,0.0606,8.11e-06,0.386,0.405,89.154,210733,3,0
102316,0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993,197706,4,0
75171,0.271,0.25,7,-14.472,1,0.0302,0.944,0.8,0.152,0.0431,84.255,223792,4,0
40108,0.287,0.614,7,-7.714,1,0.0313,0.206,0.0,0.299,0.433,139.627,847493,4,0
75746,0.501,0.0287,3,-19.538,0,0.0446,0.969,0.893,0.106,0.0822,73.17,372288,4,0
19219,0.355,0.382,10,-9.257,0,0.0378,0.784,0.0,0.123,0.261,95.994,266506,4,0
85080,0.382,0.937,0,-9.01,1,0.0758,0.0172,0.0,0.271,0.0957,108.729,112426,4,0
90276,0.602,0.817,4,-3.096,1,0.0348,0.122,0.0,0.11,0.765,110.063,181680,3,0
16168,0.541,0.321,5,-14.418,1,0.0329,0.714,0.00345,0.101,0.549,133.537,200360,4,0
17205,0.548,0.322,3,-13.198,0,0.0266,0.8,0.301,0.0867,0.374,105.947,165789,4,0
87582,0.61,0.687,9,-9.138,1,0.0353,0.439,1.46e-06,0.815,0.555,102.912,255451,4,0
97,0.492,0.145,2,-14.504,0,0.0422,0.872,9.68e-06,0.107,0.218,90.078,154440,4,0
37904,0.403,0.134,6,-14.955,1,0.0353,0.469,0.0,0.113,0.258,182.894,334000,4,0
39215,0.337,0.0837,8,-23.699,1,0.0332,0.993,0.934,0.103,0.0678,78.505,137920,4,0
